channelTitle,video_count,avg_views,avg_likes,avg_comments,avg_engagement,avg_days_to_trend
Kemuel,14,229780.5,23340.071428571428,787.6428571428571,0.04863726077369269,4.857142857142857
Flaka Vlogs,18,229393.72222222222,23353.833333333332,442.8333333333333,0.049865281369943996,5.0
Marcio Robles,7,229316.2857142857,16787.571428571428,186.42857142857142,0.03035275008051067,4.0
Cymye,17,229315.29411764705,22027.0,1736.8823529411766,0.04398238384179682,5.882352941176471
LIPE,8,229238.375,5634.375,222.25,0.010516572472119462,5.5
Cortes do Amplifica [OFICIAL],21,229233.42857142858,13458.809523809523,886.6190476190476,0.025851108737490597,4.0
Canal Encarada,29,229152.55172413794,11600.379310344828,941.551724137931,0.023760373143542648,4.758620689655173
Lucas MotoVlog,70,229024.9,32483.514285714286,746.0857142857143,0.06307177759394736,3.9714285714285715
Canal MangaQ,9,228963.0,31985.0,1044.4444444444443,0.059074696622293504,5.0
Tio Zeto,25,228850.68,6392.24,181.2,0.011660930748637626,4.32
Cortes Poccast Oficial,10,228770.2,7320.8,257.9,0.013779590024992783,6.5
Tata Pereira,62,228709.48387096773,13371.548387096775,524.8709677419355,0.03435447307732668,4.709677419354839
Quatro Rodas,60,228685.86666666667,11420.45,777.4,0.02191407563243011,6.066666666666666
Brasão de Armas,24,228391.5,32890.541666666664,1666.875,0.06494329432046188,5.208333333333333
Patricio Games,8,228383.375,9934.25,6474.75,0.03444248787918648,5.5
Chega Mais,9,228377.33333333334,6477.111111111111,857.5555555555555,0.013907469030098565,6.888888888888889
Vrum,8,228317.75,13573.25,1505.875,0.027094728771803675,5.5
Chapéus de Palha,7,228293.7142857143,26124.714285714286,1335.4285714285713,0.05001961796749541,4.0
Amanda Wanessa,15,228193.73333333334,8913.933333333332,861.4666666666667,0.023140593282053083,3.933333333333333
GH0Ks,7,227808.42857142858,14122.57142857143,746.8571428571429,0.026789706952187037,5.0
Rádio Bandeirantes,61,227800.39344262294,4799.0327868852455,444.4754098360656,0.013466291081308328,5.032786885245901
Climatempo Meteorologia,14,227753.92857142858,3067.4285714285716,272.07142857142856,0.006091182570649801,4.642857142857143
Naru,160,227649.41875,8068.43125,169.81875,0.013875162660211018,5.71875
Rezenhando,25,227540.36,17806.2,255.32,0.03141398443931201,5.68
Bruno Rataque,7,227436.0,34792.28571428572,2969.4285714285716,0.06956551916439305,5.714285714285714
MC Paulin da Capital - Topic,10,227227.1,1941.5,0.0,0.003673226719430306,5.5
Lukszin,22,227057.72727272726,10057.5,965.0454545454545,0.020695747010730212,5.2727272727272725
Danilo Crespo,35,227018.6,20336.657142857144,459.14285714285717,0.04756100122443417,4.228571428571429
Alessandra Santos Pastel,18,226955.16666666666,19903.333333333332,2661.277777777778,0.046509880269225895,4.666666666666667
Me poupe!,485,226911.14226804124,29967.04948453608,1041.0824742268042,0.06002086008604848,4.350515463917525
Luigi Saraiva,24,226876.70833333334,30259.625,258.7916666666667,0.05508338802236377,3.7916666666666665
VIIHROCHA Vlog,14,226602.0,28747.571428571428,1442.0,0.05743735006211454,3.2142857142857144
SEMPRE FLAMENGO,5,226493.2,14775.8,943.6,0.028687022095523824,3.0
Gaby MineGirl,6,226424.5,17412.166666666668,87.83333333333333,0.030992742541885675,3.5
Eliane Fernandes,72,226310.68055555556,9249.611111111111,412.875,0.020781636997447554,5.305555555555555
Loki,24,226193.33333333334,8854.333333333334,129.125,0.015841605833027395,4.958333333333333
Meu Timão,215,225995.2,6348.446511627907,439.3255813953488,0.015487440624338981,4.553488372093023
Jorge Aragão,6,225946.33333333334,6500.333333333333,88.66666666666667,0.01176387356437511,3.5
 Aqui É Nordeste ,18,225942.16666666666,4865.555555555556,11.166666666666666,0.008664419439464194,4.5
Ananda,33,225929.63636363635,26479.696969696968,1278.5151515151515,0.051520073313378933,6.090909090909091
Raissa Chaddad,5,225894.6,18326.8,927.0,0.03577385972103943,4.0
THALISON MATTOS,7,225884.0,15642.42857142857,143.14285714285714,0.027712717871838145,9.0
SHEILA BELLAVER CAMINHONEIRA,17,225655.58823529413,10655.70588235294,730.8235294117648,0.023071312987401275,5.352941176470588
Mc Igu,6,225617.33333333334,40425.5,2334.0,0.08987644217680847,3.1666666666666665
Fran Fran Games,5,225435.8,35164.0,678.4,0.06454158207360987,3.0
Diego e Arnaldo,11,225348.54545454544,3928.818181818182,48.18181818181818,0.008859204144207346,2.6363636363636362
uJoãozinho,12,225109.83333333334,13532.416666666666,204.5,0.02312249194497822,4.583333333333333
Gellones,7,225043.85714285713,16708.0,758.7142857142857,0.03247366650012444,4.0
Pedaleria,10,224987.2,21230.8,1108.9,0.04614540073875604,3.0
FamilyFun5,82,224471.86585365853,9588.951219512195,268.5121951219512,0.01731089618372244,4.560975609756097
Cortes do Mylon,7,224450.7142857143,15097.142857142857,210.85714285714286,0.02761243198383442,4.0
HugoeVitorVEVO,21,224285.90476190476,3253.809523809524,58.142857142857146,0.009353773530810319,5.571428571428571
Vovô Paulo,6,224233.33333333334,12742.166666666666,112.83333333333333,0.023035302854143073,3.5
Thais Reolon,33,224080.30303030304,33031.757575757576,2159.6666666666665,0.06464960370330879,5.0
Mil Grau,15,224051.13333333333,8670.866666666667,1303.6,0.0190584229326587,4.666666666666667
oFbr,16,223594.75,12687.4375,873.375,0.023667139567833933,5.5625
Leticia Marches,16,223064.5,33635.5625,1474.3125,0.06554780167439486,5.0
Ludmila Ferber Oficial,5,222980.8,19527.2,914.6,0.03856816815460267,3.8
Tim Explica,23,222964.65217391305,18694.739130434784,1207.391304347826,0.04103050516001628,5.391304347826087
Lucas Fackri Camargo,4,222896.25,16072.5,76.5,0.0287198101558638,2.5
Diego Ribas,52,222730.96153846153,40355.557692307695,2786.1923076923076,0.08696685596246329,4.769230769230769
Vou sem volta,20,222718.1,20709.65,2356.15,0.04494444203736595,6.0
Jhordan Matheus,17,222432.11764705883,28397.764705882353,416.11764705882354,0.055288548223061965,5.294117647058823
WELIX,40,222288.125,4674.55,316.95,0.009748360823533992,4.675
Israel & Rodolffo - Topic,72,222276.63888888888,4885.555555555556,3.0555555555555554,0.007583013179285471,5.888888888888889
É o Vini,10,222062.4,6112.1,101.5,0.011549218787355663,6.5
Grande Prêmio,6,221900.66666666666,16015.333333333334,51.333333333333336,0.02900849077925594,4.5
alaska,3,221791.66666666666,38529.333333333336,4863.666666666667,0.08431459032787092,2.0
Canal da Mands,8,221750.375,21018.125,1308.375,0.043484584164449724,5.5
Juliana Priscila,121,221645.4214876033,28896.743801652894,1689.98347107438,0.055050044861384706,4.818181818181818
Karen Munhoz,47,221076.914893617,17540.617021276597,584.2978723404256,0.03595127733732578,4.787234042553192
Outro Rataque,8,220857.625,40180.125,2788.875,0.08065439063571836,5.5
Cortes do Flow Games,30,220811.26666666666,14755.2,511.8666666666667,0.02850839746082639,5.533333333333333
Project Car Brasil,227,220772.11453744493,29097.753303964757,1449.5506607929515,0.05838956687029569,5.52863436123348
Sweet Carol Mix,20,220771.65,28392.65,2547.0,0.058138827874718954,6.55
Débora Aladim,36,220769.75,36432.72222222222,2552.25,0.06748516369263349,4.222222222222222
Cynthia Luz,10,220644.2,27991.4,1675.5,0.05664412098139391,5.5
Churrasco Criativos,7,220573.7142857143,5821.285714285715,72.85714285714286,0.010849658490065276,5.0
Estadão,66,220567.86363636365,5927.606060606061,2546.1666666666665,0.017938460230492382,4.318181818181818
Ana landim,106,220553.12264150943,25245.764150943396,1308.5754716981132,0.0474264481716279,5.415094339622642
Diamante Pipas,31,220531.74193548388,17300.451612903227,420.03225806451616,0.032277447827472494,4.225806451612903
Rocketz Labz,23,220451.30434782608,31056.869565217392,1717.391304347826,0.06654296283219828,3.608695652173913
Geografia com JeanGrafia,16,220292.5625,15695.5625,1057.6875,0.031696989814889207,5.5625
TOP WORK OFICIAL,11,220282.36363636365,4889.181818181818,134.27272727272728,0.009985022836909132,7.0
Vlog do Rodrigão,22,220232.13636363635,32827.954545454544,5560.5,0.07289475445353184,5.136363636363637
Super Drift Brasil,8,220222.875,9364.375,305.625,0.018537610618523714,3.5
Cortes da Ilha,9,220213.11111111112,14340.333333333334,645.5555555555555,0.027862597965712905,5.0
Diogo Nogueira Oficial,40,220050.075,8187.6,200.15,0.01600572697305314,4.35
O Meu Canal de Games,20,220038.5,26548.05,964.1,0.05225379109685559,4.15
Alaska,19,219805.2105263158,27002.157894736843,1787.2631578947369,0.05655470382187377,5.315789473684211
Cjota,11,219535.0,24381.454545454544,3350.090909090909,0.056598495751076644,8.0
Não Te Conto,8,219342.25,10547.875,439.625,0.020481191933717745,4.5
Bern,29,219283.8275862069,11178.586206896553,396.7586206896552,0.02217974406350564,5.172413793103448
Alex Atala,9,219231.66666666666,25931.0,1024.2222222222222,0.052950752037205645,5.0
PK XD Brasil,6,218952.33333333334,11761.5,796.8333333333334,0.024057155601274815,4.5
Casal Jovem,43,218943.93023255814,29579.697674418603,1051.3488372093022,0.058877843219765184,4.604651162790698
Júlio & Erika,42,218906.14285714287,28333.166666666668,1989.857142857143,0.05413619241534334,4.904761904761905
BOCA DE 09 Vlogs,8,218729.5,27528.375,469.0,0.052549241168689906,5.5
Loop Infinito,82,218509.07317073172,16198.878048780487,750.7926829268292,0.03212441147808434,4.390243902439025
Clash Royale Brasil,150,218437.68,10290.513333333334,471.3066666666667,0.020934992253761456,4.3933333333333335
Lorena Bernardi,36,218427.5,43644.583333333336,2188.027777777778,0.0838742785780831,4.833333333333333
The Show Friends,6,218390.83333333334,10329.5,19.5,0.01898212737736308,4.5
Randresson Vieira,5,218324.2,12120.8,117.0,0.02253722071247227,3.0
Music + Lyrics,6,218167.16666666666,0.0,105.66666666666667,0.00033473712702782006,6.166666666666667
Resenhas do Antony,8,218154.625,18433.75,623.75,0.03640800723406066,6.375
Thiago Jhonathan,16,217879.1875,9226.4375,508.25,0.021539570212023296,4.875
Nicky Pardo,4,217869.5,20584.0,52.75,0.037934567917642034,3.5
FOOTURE,11,217764.45454545456,9037.545454545454,418.45454545454544,0.01769319684922798,5.181818181818182
yTowak,20,217759.2,8195.7,392.5,0.016232012525506496,5.55
Mega Power Brasil,9,217682.44444444444,17899.88888888889,1709.5555555555557,0.04001444111433736,5.0
Miguel Lokia,12,217641.08333333334,27153.083333333332,2121.0,0.05617558009239367,4.0
Artube Clash,8,217449.125,18122.5,510.25,0.03484649368060719,4.5
Apure Guria!,10,217407.1,22430.3,1250.2,0.04531529832453555,4.0
HYPE FUNK,8,217233.5,4971.875,63.375,0.00960475812625839,5.5
Mari Menezes,54,217135.64814814815,29335.85185185185,650.5185185185185,0.053644738028510164,4.981481481481482
Gospel Pentecostal,7,216937.57142857142,2905.714285714286,53.285714285714285,0.005742691035498968,9.571428571428571
Costura e Bordado Terapia,4,216876.75,2197.75,138.75,0.004441850850292816,3.5
LANCE!,21,216585.04761904763,3243.0,514.4285714285714,0.007486600382346528,3.6666666666666665
Raphaela Santos A Favorita,47,216482.3829787234,11318.297872340425,665.0212765957447,0.022940932465091705,5.276595744680851
TV Jornal SBT,88,216318.26136363635,4694.215909090909,700.0909090909091,0.010805667989991295,4.8977272727272725
LEALL,8,216202.75,21458.375,1151.875,0.04687547371946685,6.375
Pida! Oficial,8,216138.25,3543.75,179.625,0.007118506028183911,6.0
Diretasso,85,215919.14117647058,7631.894117647059,554.2235294117647,0.01668781522759885,4.070588235294117
Instituto Conhecimento Liberta,9,215764.77777777778,11655.777777777777,673.4444444444445,0.023573258329855053,5.0
Clube Ligados,21,215637.38095238095,2937.904761904762,85.76190476190476,0.007292945945417113,4.428571428571429
Nick Gamer ღ,7,215538.2857142857,10319.285714285714,1073.7142857142858,0.022462218141572173,5.0
Rodrigo Zin,10,215522.1,22285.6,993.1,0.04847955814983729,6.5
Jukes,19,215467.47368421053,29456.63157894737,494.36842105263156,0.05567208661574862,5.2631578947368425
Britto Jr TV,25,215357.44,19259.04,2510.8,0.03786679277279316,5.64
Paulinho e Toquinho Family,29,215328.41379310345,3972.310344827586,172.24137931034483,0.00813622666455702,6.172413793103448
LUIZ DO SOM,94,215290.54255319148,30076.91489361702,1468.4255319148936,0.06002312075258754,4.8936170212765955
Hiig,46,215251.34782608695,11813.260869565218,101.0,0.02737963883388257,4.891304347826087
Diego Faustino #68,38,215220.73684210525,29404.42105263158,2228.2631578947367,0.06540311027110073,3.8947368421052633
Tô Na Midia Music,8,215179.75,638.375,135.5,0.0015762057596063782,6.25
Aventuras de Guto,20,215065.85,29867.35,3751.3,0.0630244339348356,4.85
lilgiela33,25,215012.88,21239.48,3036.44,0.05348005049929281,5.64
Nariz do Bit,7,214870.2857142857,10145.857142857143,1591.7142857142858,0.023536068693647962,5.0
Dani Souza,36,214603.75,19005.916666666668,1583.9444444444443,0.042384554101469844,5.055555555555555
LF FUNK,7,214602.2857142857,5676.142857142857,155.57142857142858,0.011509388612612461,6.0
Coé Buddy,6,214436.5,41270.333333333336,1289.1666666666667,0.08193317219397968,4.5
Vivii Noronha,7,214378.42857142858,14448.57142857143,325.85714285714283,0.027866044066009045,5.0
Erick Medici77,78,214360.14102564103,23221.576923076922,466.70512820512823,0.044748788889599635,4.410256410256411
Gabriel Caetano,14,214355.42857142858,29027.285714285714,0.0,0.05443999765484781,5.0
Casa da Nat,37,214211.5945945946,29154.891891891893,4203.216216216216,0.06696639789355996,5.027027027027027
Poliana Moça,58,214072.7931034483,12437.051724137931,1125.396551724138,0.026423595697967883,4.4655172413793105
Bruno Miranda,158,213921.0,51254.037974683546,1237.9746835443038,0.10532351667533085,5.1265822784810124
Froid,80,213861.025,18619.825,1273.55,0.04430553455075835,5.5
EduKof,88,213636.125,28216.659090909092,620.3409090909091,0.04873063088097585,4.693181818181818
Lozão,16,213579.0,9038.1875,726.0625,0.019295330558301373,8.5
Taby,25,213422.72,24543.0,818.08,0.050822564676877985,4.76
Ramana Borba,6,213303.5,8315.0,244.0,0.016742445202114237,4.166666666666667
Thayna Thalita,62,213234.4516129032,36310.467741935485,1728.4032258064517,0.07917602135991021,4.096774193548387
Globoplay,25,212941.64,7175.36,490.28,0.019826691130602633,4.12
INTEGRAL TV,37,212833.45945945947,16979.567567567567,986.7567567567568,0.03792991412873992,3.6486486486486487
Brug,5,212643.6,29761.6,354.8,0.0571166231597003,4.0
Nerd Land,165,212592.9393939394,27905.454545454544,2006.6363636363637,0.05875375043063795,4.2727272727272725
MANETIKIN,15,212571.13333333333,31048.266666666666,2322.6666666666665,0.06527774146035534,5.266666666666667
TV Band Rio,26,212475.26923076922,5462.615384615385,1080.0384615384614,0.014007475597676297,4.5
Rod Grossi,5,212462.0,20918.6,461.0,0.04069096922734223,3.0
Diárias Do Gui ,40,212367.725,17336.325,1221.325,0.03717988907563926,7.35
oluizbtt,2,212229.0,20818.5,185.0,0.03964979208211983,2.5
Thiago Brava (Oficial),13,211996.07692307694,14976.615384615385,670.6153846153846,0.026826244459762005,4.846153846153846
Churrasqueadas,42,211824.5,15206.738095238095,497.45238095238096,0.02862098629936888,5.309523809523809
KingOfYouTube,36,211788.0,8263.277777777777,334.8888888888889,0.015686326934272948,4.916666666666667
Barbixas,169,211636.03550295858,27888.165680473372,519.5621301775147,0.05666870310401455,5.9171597633136095
DW Brasil,16,211568.6875,9857.4375,1052.0625,0.022016611062744745,5.3125
Gustax,8,211549.25,32999.75,1570.375,0.06932824065818889,4.5
MotoPLAY,27,211216.7037037037,8143.259259259259,819.8148148148148,0.019340244173258588,5.814814814814815
Pâmela Drudi,92,211195.30434782608,21489.217391304348,1216.8260869565217,0.04284220875480704,4.739130434782608
Kodak,59,211165.6779661017,9419.389830508475,573.3220338983051,0.020748722134081837,4.5423728813559325
Autoesporte,14,211144.35714285713,10220.642857142857,473.92857142857144,0.021556923664878665,4.571428571428571
Rádio Itatiaia,33,210972.69696969696,5217.424242424242,350.24242424242425,0.012957866687611933,4.2727272727272725
Mari Pimenta,7,210629.85714285713,46613.71428571428,5085.428571428572,0.10339503569694995,5.0
Kleberiano,18,210611.5,23684.38888888889,1237.888888888889,0.05033645338803488,6.055555555555555
Duda Nagle,7,210594.14285714287,4710.714285714285,285.85714285714283,0.010282036451949278,3.142857142857143
Pabllo Vittar - Topic,38,210513.84210526315,18126.0,989.2368421052631,0.04062413206377343,4.052631578947368
PLAY AME ,6,210437.33333333334,11266.5,11.833333333333334,0.021508728690843058,5.5
Roda Viva,242,210434.6611570248,9979.140495867769,1327.8512396694214,0.024314145655522323,3.8388429752066116
1Kilo Oficial,10,210309.3,25279.3,1167.1,0.049773544719001514,3.9
flashii,8,210224.5,12927.125,396.125,0.02613677877471842,6.375
Copa do Nordeste,142,210091.20422535212,6039.8239436619715,683.112676056338,0.014179904484015939,3.816901408450704
Futebol pelo Mundo,70,210084.44285714286,17282.22857142857,1569.3142857142857,0.04023011791327322,4.628571428571429
Lari Oliveira,5,210083.2,35016.2,1176.4,0.07184702897413915,4.0
Humberto Gessinger,11,210059.54545454544,16467.272727272728,331.8181818181818,0.032344915134860805,5.0
Elay Oliv,7,210028.85714285713,47475.71428571428,2270.5714285714284,0.09790825680350412,5.0
Joao Rossini,5,209957.0,35751.0,733.8,0.0706903058628853,3.0
Amandinha,15,209918.53333333333,10682.2,237.86666666666667,0.020318484950832112,3.6666666666666665
Hariany Almeida,14,209909.14285714287,26079.35714285714,1176.357142857143,0.05313178275259793,7.0
Grupo Revelação Oficial,6,209895.0,5357.5,548.8333333333334,0.011973192851763194,6.5
Anelyse Martins,7,209890.7142857143,7169.428571428572,587.1428571428571,0.015593865349662011,5.0
Vida a Dois,10,209829.4,8118.1,88.8,0.016504345435258708,3.4
Lauanda Rios,11,209818.54545454544,25360.909090909092,1044.909090909091,0.0503755845157436,4.2727272727272725
LubaTV Lives,82,209788.34146341463,36367.78048780488,994.0,0.07116555524653688,5.024390243902439
BRUXINHA DAS RECEITAS ,4,209777.25,9519.25,163.75,0.018863516114647438,3.5
GabiGames,8,209691.375,9578.5,102.0,0.018737309098004522,5.5
Top Pet Pet Shop,11,209538.18181818182,29543.090909090908,134.72727272727272,0.05715898111224837,3.0
Casal Bruto,17,209536.35294117648,14449.29411764706,337.29411764705884,0.03189855768966617,5.235294117647059
Henrique & Juliano - Topic,93,209465.87096774194,5963.731182795699,86.19354838709677,0.012222798044462344,4.118279569892473
Mundo da Sinuca,15,209434.73333333334,4879.133333333333,190.06666666666666,0.010167459619457536,4.8
Cortes do Connect Cast [OFICIAL],10,209146.4,9298.6,296.9,0.01877698934945271,6.5
Galeria do Meteorito,7,208994.57142857142,15171.857142857143,1185.5714285714287,0.03245146976010619,4.0
CORTES - Leon e Nilce [Oficial],160,208931.38125,19951.7875,528.5625,0.041808825826013495,4.85
RICtv Oeste,14,208745.92857142858,2911.785714285714,108.78571428571429,0.005928459545856066,5.428571428571429
Yazzie ASMR,6,208691.5,19706.166666666668,627.5,0.04028967298617762,3.5
Renzk,8,208643.0,23379.5,1161.75,0.048508302817478956,4.5
Gabi Magsan,125,208641.888,24841.36,1175.056,0.053175120173454236,4.912
Craque Neto 10,225,208481.73333333334,8321.022222222222,916.2444444444444,0.018920502697841603,4.773333333333333
Tauz,16,208444.0625,41246.875,3526.875,0.09921886200041106,4.5625
Me Chamem de Nanda Mel,25,208305.72,12846.16,1458.64,0.04658950587100388,5.04
NSPORTS,8,208101.875,10480.375,33.75,0.020288224552554177,4.5
Nathalie Victoria,25,207969.0,17044.8,359.72,0.03376939374307961,5.36
Parceiro Bees,5,207907.4,3120.4,12.8,0.006373514779059418,3.8
Marcio Guerra Canto,55,207222.47272727272,19910.836363636365,1535.3272727272727,0.04387675904514153,5.218181818181818
"Gudan, o Husky",9,207026.33333333334,25752.0,114.33333333333333,0.04976029413638169,3.6666666666666665
Mauricio Moura,8,206944.625,10374.625,123.25,0.020508252814927352,5.5
TCAR,12,206728.41666666666,25741.0,786.4166666666666,0.053711928374090834,5.083333333333333
Smufy,49,206713.26530612246,17273.469387755104,1535.857142857143,0.036998269013282556,5.3061224489795915
Pixel,67,206642.67164179104,3619.820895522388,61.26865671641791,0.00795975701114177,5.955223880597015
Paparazzo Rubro-Negro,154,206437.66233766233,19262.155844155845,1598.5844155844156,0.042029484341945,3.9805194805194803
Claudia Cancao,7,206312.7142857143,24659.428571428572,1325.0,0.05290402363871262,4.0
Receitas da Bo,7,206109.14285714287,16344.142857142857,299.14285714285717,0.03265834824233612,6.0
Som do Reino,103,206088.96116504853,14335.466019417476,622.2621359223301,0.03390261512807878,4.883495145631068
Molejo,7,205956.0,7227.857142857143,53.285714285714285,0.01421040531417059,4.0
Midian Lima Oficial,1,205884.0,13113.0,181.0,0.026003963396864258,4.0
Henrique Tury,15,205747.0,11310.733333333334,138.13333333333333,0.022127095666375787,5.266666666666667
Dora Rodrigues,21,205471.47619047618,30196.619047619046,1911.6190476190477,0.06247526634340202,4.333333333333333
RITMO,17,205390.35294117648,7733.529411764706,234.8235294117647,0.016178654761468136,4.764705882352941
Juliana Luziê,7,205336.57142857142,22228.285714285714,1147.857142857143,0.047627282811148274,5.0
Rafaella Baltar,103,205301.44660194175,12969.650485436894,742.9029126213592,0.027573177239946987,5.165048543689321
Guilherme & Benuto - Topic,17,205288.82352941178,1417.9411764705883,0.0,0.0033682631822709547,6.0
Deboche Astral,88,205279.72727272726,29873.011363636364,2265.443181818182,0.06523102584488093,4.420454545454546
Felippe Barcelos,9,205273.33333333334,16515.777777777777,156.77777777777777,0.03377175830840294,3.2222222222222223
Família Falcote TV,5,205260.6,9023.8,28.2,0.017669390412228737,4.0
Vivi Silveira,18,205256.16666666666,20434.277777777777,1762.111111111111,0.050974197900054516,6.388888888888889
Manual do Homem Moderno,7,205237.42857142858,26686.714285714286,871.8571428571429,0.054596021178676075,5.0
Mantovani,21,205142.95238095237,6966.0,38.76190476190476,0.013094162352880094,4.333333333333333
Casimiro,43,205012.06976744186,21674.023255813954,155.90697674418604,0.04270789460709828,6.976744186046512
O mundo da Sinuca Videos,6,204937.83333333334,11224.666666666666,283.1666666666667,0.022957803071642646,3.5
Adrenaline,35,204727.74285714285,18274.342857142856,1414.6571428571428,0.039893900600218545,4.628571428571429
Luiz Phellipe,36,204428.36111111112,9046.277777777777,295.05555555555554,0.023877009410598744,5.25
Thainá Lima,8,204391.5,34834.125,2108.5,0.07669607447750657,4.5
Thaís Carla,143,204343.04895104896,17171.685314685314,1883.8671328671328,0.042819474978153804,5.503496503496503
GahMarin,9,204168.66666666666,7361.0,76.33333333333333,0.014788046388450085,6.0
Banda Os Atuais,7,204062.85714285713,5933.142857142857,51.57142857142857,0.01181188186872917,3.0
WZIN,5,203926.6,20109.8,945.4,0.04184124175582392,3.0
Shidoshi Caúzzo - Guerreiro Ninja - Ninjutsu,12,203915.75,16106.833333333334,317.25,0.03599107273240211,4.583333333333333
Gian e Giovani Oficial,84,203843.91666666666,5796.0952380952385,83.71428571428571,0.011470277689466736,3.5714285714285716
Nicia Trufas & Balas Geladas,6,203582.0,0.0,738.8333333333334,0.002273744700807025,4.0
Canal Butantan,8,203334.5,13430.875,1250.5,0.03044602925727126,4.5
Márcia Cris,5,203310.0,23308.4,552.8,0.04901433307710183,3.0
Hi Nalim,7,203150.7142857143,35837.57142857143,1939.4285714285713,0.0771988288943544,4.0
Tv Meu Sertanejo,4,203075.25,3073.0,29.25,0.006139570190017202,2.5
Di Paullo e Paulino,24,203048.66666666666,5457.75,285.4166666666667,0.013129045526032295,5.791666666666667
Isa Guerra,6,202915.66666666666,26938.5,1337.5,0.06942862809483237,3.5
Papi Coisa Linda,4,202696.5,4281.75,229.25,0.009199321723291728,6.5
Tinocando TV,20,202592.9,18306.45,753.55,0.03922786716253927,2.85
TV NORDESTE É VIDA!,8,202436.5,13158.625,1063.0,0.029385241737717494,4.5
Rê Andrade Studios,5,202334.2,9521.0,1256.8,0.022552632915409557,3.0
Lucas Stars Show,5,202281.0,19602.8,95.2,0.03904775173615274,4.0
JC DragonZ,8,202115.25,10522.5,559.5,0.022687944567987707,4.75
Amdré Young,17,201813.11764705883,34286.05882352941,1617.5882352941176,0.07425504022074217,3.3529411764705883
Wellington Campos F.C.,15,201716.4,8890.4,663.7333333333333,0.02607086857184855,4.733333333333333
AD MUSIC & VAQUEJADA,18,201665.44444444444,5066.888888888889,142.05555555555554,0.010560465667999138,5.444444444444445
Camille Leal,7,201603.85714285713,7450.285714285715,265.0,0.01572930292782263,5.857142857142857
Ellviscdp,3,201590.33333333334,10829.666666666666,92.33333333333333,0.021782785095961613,3.0
"Eu, Deivson Nascimento",5,201429.0,7487.2,231.0,0.015762488472504544,3.0
Canal Desconfinados,74,201291.51351351352,23451.5,1011.7432432432432,0.05158616213261167,4.297297297297297
Mari Fernandez - Topic,48,200697.97916666666,5155.708333333333,112.02083333333333,0.010413062053261871,5.291666666666667
Jeru e Cheru,125,200606.992,23030.672,1873.256,0.05208726939348436,5.0
PLANARQ CAMPOS / Ralph Dias,46,200582.95652173914,18127.717391304348,1095.9347826086957,0.051327200667474135,5.413043478260869
Bruna Diiniiz,64,200551.203125,29688.9375,1639.609375,0.06305558456881336,5.0
Eli X AlE,10,200343.6,10388.5,40.6,0.02120635192374924,3.5
Irmãos Piologo,7,200296.0,21833.85714285714,1639.7142857142858,0.049163143161880016,4.857142857142857
Aquaritis Oficial,8,200244.0,5147.75,63.25,0.010639010093333573,5.5
Damianizando,12,200188.5,40704.416666666664,1673.4166666666667,0.09798536794501218,3.5833333333333335
Futebol 24 Horas,78,200064.5128205128,14669.435897435897,428.61538461538464,0.035888101453971887,4.410256410256411
Denílson Show,12,200046.83333333334,9444.833333333334,230.0,0.01180668684426011,4.416666666666667
Alceu Valença,8,200020.75,13602.5,231.75,0.0283305661313752,3.5
Rick Dalas,7,199988.7142857143,6598.714285714285,460.42857142857144,0.014589743791986713,5.0
Flavia Pavanelli,7,199891.0,0.0,0.0,0.0,4.0
VALORANT // Brasil,223,199859.9461883408,19388.892376681615,953.7847533632287,0.04093392953606841,4.910313901345291
Abner Henrique,6,199756.5,20863.0,167.0,0.04284446087156277,4.5
natan 019,8,199727.375,16212.0,467.5,0.03438365178591539,4.5
Fernandinho Ministerio Faz Chover,29,199679.6551724138,12509.793103448275,308.6551724137931,0.02720723416902109,3.9310344827586206
Reclamação do Dia,353,199615.21529745043,20831.594900849857,601.2124645892351,0.053301037009315856,4.623229461756374
Rhay Mãe De Dois,67,199459.19402985074,32728.761194029852,2989.179104477612,0.06706982282895144,4.253731343283582
Doug Games,7,199429.0,0.0,0.0,0.0,4.0
Prosa do Sertanejeiro - Cortes,8,199283.625,3551.875,114.0,0.007503880313881578,5.5
GaloTV | Atlético,9,199258.66666666666,8520.444444444445,472.0,0.022108656342323688,5.0
The Chosen Brasil,21,199153.90476190476,10442.142857142857,503.7142857142857,0.029134189375425164,6.666666666666667
Isabela Pagliari,63,199091.68253968254,15064.047619047618,519.4761904761905,0.03437884561510727,5.396825396825397
joao adur,10,199004.9,8650.2,275.2,0.018256817060064913,6.5
Bárbara Coura,8,198936.875,22726.25,145.375,0.04820124563904782,2.5
Vale Agrícola,7,198894.42857142858,4221.428571428572,394.14285714285717,0.00967990662557138,7.0
FortFlix,30,198769.33333333334,25416.766666666666,1023.6333333333333,0.05739333364525143,4.633333333333334
Felipe Coronado,55,198752.69090909092,26156.345454545455,979.0545454545454,0.05674754456071072,5.054545454545455
Blog da Thaeme,5,198594.6,14286.0,801.2,0.03226872817399947,3.0
Paula Stephânia,50,198574.42,10163.1,3002.54,0.030055852497495247,5.0
"Cola, Fiel!",8,198530.25,4522.375,784.875,0.011497205924944593,4.5
Morada Oficial,111,198457.3063063063,13941.675675675675,428.0990990990991,0.03538873744648033,5.306306306306307
Joao joao,8,198273.375,9650.375,1016.25,0.023326453462764532,5.5
